time,value
1999-01-01,73.266029079502
1999-04-01,74.7860121707243
1999-07-01,78.7641335980986
1999-10-01,80.7763242687891
2000-01-01,80.7442230289482
2000-04-01,80.9282787527309
2000-07-01,83.7426949897577
2000-10-01,88.2462108804952
2001-01-01,87.7385360054416
2001-04-01,88.9734574660748
2001-07-01,87.1730637366394
2001-10-01,82.5713958079338
2002-01-01,79.4518735821452
2002-04-01,84.9617927028618
2002-07-01,77.6220925773038
2002-10-01,82.5215377000127
2003-01-01,86.833032585434
2003-04-01,78.9201273198411
2003-07-01,82.7781766536999
2003-10-01,77.6563137406485
2004-01-01,81.899649352524
2004-04-01,96.3472135474925
2004-07-01,82.0520044090496
2004-10-01,85.7507443860945
2005-01-01,83.3607133778102
2005-04-01,77.8515425631285
2005-07-01,89.8734950578845
2005-10-01,92.3556564296837
2006-01-01,95.3331606238587
2006-04-01,101.837402877598
2006-07-01,99.036507836558
2006-10-01,93.6105707503671
2007-01-01,88.2937254409331
2007-04-01,86.6035302434721
2007-07-01,94.311674983242
2007-10-01,97.2956868104107
2008-01-01,101.818837278409
2008-04-01,107.408567124005
2008-07-01,106.850429290882
2008-10-01,103.191415600284
2009-01-01,96.2078131546409
2009-04-01,101.019281572885
2009-07-01,96.95604114448
2009-10-01,99.9151383186066
2010-01-01,104.693734977829
2010-04-01,101.528939624397
2010-07-01,102.849721951531
2010-10-01,109.994367238556
2011-01-01,105.827594883887
2011-04-01,100.701217696092
2011-07-01,102.981584229144
2011-10-01,108.536486982423
2012-01-01,107.400547099575
2012-04-01,108.709320922392
2012-07-01,114.549583673033
2012-10-01,114.530354955368
2013-01-01,122.193871822792
2013-04-01,120.55376792848
2013-07-01,110.460466156803
2013-10-01,115.891450137061
2014-01-01,106.611429833136
2014-04-01,114.961104264437
2014-07-01,118.793557809026
2014-10-01,113.891605582645
2015-01-01,109.868020770955
2015-04-01,100.561338760957
2015-07-01,93.8518936317269
2015-10-01,95.7187468363616
2016-01-01,98.3618571025951
2016-04-01,101.694558711285
2016-07-01,92.2513610265262
2016-10-01,93.6842351090503
2017-01-01,92.3141187566622
2017-04-01,92.138834282648
2017-07-01,96.5684994153739
2017-10-01,97.8776297053744
2018-01-01,103.133585187497
2018-04-01,104.921424761624
2018-07-01,102.140421930261
2018-10-01,104.129404840049
2019-01-01,104.171829620602
2019-04-01,102.801989308706
2019-07-01,115.882678360591
2019-10-01,111.025468501961
2020-01-01,104.391583145114
2020-04-01,94.3830280688488
2020-07-01,97.8875507553279
2020-10-01,103.718477212661
2021-01-01,101.340018772363
2021-04-01,95.5871401687491
2021-07-01,96.8759974744906
