time,value
2004-01-01,100.382086517677
2004-04-01,104.976394079232
2004-07-01,99.6958068501888
2004-10-01,117.658159630655
2005-01-01,95.4767884966064
2005-04-01,102.833239574246
2005-07-01,99.9721124839009
2005-10-01,117.733688783416
2006-01-01,107.600209602357
2006-04-01,110.182292328336
2006-07-01,111.023488772628
2006-10-01,132.767688251276
2007-01-01,116.817208175331
2007-04-01,124.535998452732
2007-07-01,122.234550432315
2007-10-01,142.47180992107
2008-01-01,126.861340382532
2008-04-01,134.825120353814
2008-07-01,125.99955698576
2008-10-01,131.645767269711
2009-01-01,99.7475593623989
2009-04-01,97.2783945224351
2009-07-01,90.5283978667372
2009-10-01,105.709875542598
2010-01-01,93.2275429821837
2010-04-01,105.404875397053
2010-07-01,101.861525410583
2010-10-01,129.158585724398
2011-01-01,106.866494220758
2011-04-01,119.247776116717
2011-07-01,112.769754918188
2011-10-01,119.374243889058
2012-01-01,101.415924967744
2012-04-01,101.787145690636
2012-07-01,103.573656730623
2012-10-01,116.69663834392
2013-01-01,91.2471198226836
2013-04-01,100.536787663
2013-07-01,101.947525694011
2013-10-01,110.336565243713
2014-01-01,95.0669749071381
2014-04-01,100.243412795764
2014-07-01,99.2303494331269
2014-10-01,113.757176410579
2015-01-01,91.9421423103158
2015-04-01,98.8490390649212
2015-07-01,98.5975159596278
2015-10-01,110.611302665135
2016-01-01,92.5180321514722
2016-04-01,97.8877014291695
2016-07-01,98.6442414128183
2016-10-01,108.748186616572
2017-01-01,100.198040277342
2017-04-01,100.366606257456
2017-07-01,107.060264739477
2017-10-01,114.658915007929
2018-01-01,105.830054049591
2018-04-01,103.947994974947
2018-07-01,108.027931148588
2018-10-01,119.090209943229
2019-01-01,105.27918200768
2019-04-01,100.370868596946
2019-07-01,103.191451416592
2019-10-01,103.766478304198
2020-01-01,90.014769760546
2020-04-01,83.4349802140782
