time,value
1999-04-01,-0.29201850996411
1999-07-01,0.52534171124338
1999-10-01,-0.14971143665295
2000-01-01,3.78634590294428
2000-04-01,3.90112369908634
2000-07-01,0.89794863106236
2000-10-01,5.13023467208229
2001-01-01,-6.03794101949104
2001-04-01,-4.64365623185145
2001-07-01,-1.53099757730134
2001-10-01,-0.27550435389154
2002-01-01,-1.28155982712878
2002-04-01,0.74949149509349
2002-07-01,-2.0463497259083
2002-10-01,-1.94943164146489
2003-01-01,0.37831259997304
2003-04-01,-1.07303300744923
2003-07-01,-0.58638833695266
2003-10-01,0.11966625681899
2004-01-01,0.95659960032732
2004-04-01,-0.99371755438787
2004-07-01,-0.53106457815996
2004-10-01,-0.20093107774987
2005-01-01,-1.15153691628457
2005-04-01,2.04498214758663
2005-07-01,0.62566931160783
2005-10-01,-0.50439894939743
2006-01-01,1.13548097455515
2006-04-01,0.44201906798474
2006-07-01,2.48571514249917
2006-10-01,-0.37236907434828
2007-01-01,6.14685360177903
2007-04-01,-0.48831930696193
2007-07-01,0.00014806773088
2007-10-01,2.14662000117241
2008-01-01,1.86786086821522
2008-04-01,0.94215059982591
2008-07-01,-1.59887574202239
2008-10-01,-1.98430442557916
2009-01-01,-4.64446344954411
2009-04-01,-3.22057079793801
2009-07-01,0.8581784943755
2009-10-01,0.73265865959987
2010-01-01,2.57046168457633
2010-04-01,-0.48487793431315
2010-07-01,-0.56209169587984
2010-10-01,
2011-01-01,-0.23466388679995
2011-04-01,-0.92189152288198
2011-07-01,-2.24992073811921
2011-10-01,-4.44075474651566
2012-01-01,-0.97891887001127
2012-04-01,-1.45273076929122
2012-07-01,1.54500564891126
2012-10-01,-1.57254495106879
2013-01-01,1.13975020689077
2013-04-01,-2.1964953966644
2013-07-01,2.16419274371439
2013-10-01,1.51121250155503
2014-01-01,-1.25616964849208
2014-04-01,1.85008061326721
2014-07-01,-0.74798241761594
2014-10-01,-2.4226082467996
2015-01-01,-3.21902436998487
2015-04-01,-1.75160634916328
2015-07-01,-2.87274198643038
2015-10-01,1.44391254754781
2016-01-01,2.54150291204529
2016-04-01,-0.87536556707045
2016-07-01,-2.47061645490451
2016-10-01,-0.37466247223031
2017-01-01,3.01829674818663
2017-04-01,1.33601043873022
2017-07-01,-3.75192482783899
2017-10-01,2.86521369956323
2018-01-01,-1.88761401460285
2018-04-01,1.00917041508656
2018-07-01,-0.58191994358295
2018-10-01,-0.25087785208184
2019-01-01,-2.11338329293671
2019-04-01,-0.04028877224347
2019-07-01,0.78716740152281
2019-10-01,1.30360260516151
2020-01-01,-2.50281430944598
2020-04-01,-12.8487248487491
2020-07-01,9.19389222590327
2020-10-01,5.36675314697991
2021-01-01,-7.32605873119733
2021-04-01,7.78210950959016
2021-07-01,5.01243591271523
2021-10-01,-0.96768335931565
2022-01-01,3.95445113489664
2022-04-01,6.23309685881096
2022-07-01,-2.11736544826514
2022-10-01,0.05005521888944
2023-01-01,-1.00468599901589
2023-04-01,-7.42358218804143
2023-07-01,1.01597042114341
2023-10-01,4.0328940441641
2024-01-01,-6.93702131141495
2024-04-01,1.76201881452513
2024-07-01,0.54105959538219
2024-10-01,-2.58973823690573
2025-01-01,3.23575849594722
2025-04-01,-2.77863209596704
