time,value
2011-01-01,21.8654866771594
2011-04-01,-2.82553511058983
2011-07-01,-3.46227466881064
2011-10-01,-1.57337448104182
2012-01-01,-7.86712952745101
2012-04-01,6.66100989629188
2012-07-01,1.29926409421433
2012-10-01,-1.95300772408924
2013-01-01,-4.46436759692251
2013-04-01,5.36530874653466
2013-07-01,0.27222665111602
2013-10-01,8.52327681600851
2014-01-01,-2.3979953586578
2014-04-01,-4.52371867489948
2014-07-01,1.94131068362375
2014-10-01,-5.46138538560513
2015-01-01,-1.50840336700699
2015-04-01,4.82803372608914
2015-07-01,0.30148809864624
2015-10-01,-2.25107903248843
2016-01-01,5.52592156935661
2016-04-01,-3.77496394391487
2016-07-01,9.83302777686403
2016-10-01,-6.57270702599572
2017-01-01,-0.14188363556116
2017-04-01,0.59350867604206
2017-07-01,2.33745181039319
2017-10-01,3.67792850088786
2018-01-01,-2.94013086222326
2018-04-01,-0.65350602984731
2018-07-01,0.52636145619456
2018-10-01,-2.66967460352329
2019-01-01,-0.53558122233162
2019-04-01,4.41356828019319
2019-07-01,-4.27596203150802
2019-10-01,1.94480589027762
2020-01-01,2.88143390803625
2020-04-01,-6.64355514508257
2020-07-01,8.26252495342831
2020-10-01,2.05600446627167
2021-01-01,-3.49836150675039
2021-04-01,-7.58061932349744
2021-07-01,3.70656962455994
2021-10-01,5.63664365485317
2022-01-01,-4.81806492303422
2022-04-01,-4.79887342029406
2022-07-01,-3.74523838211406
2022-10-01,5.90701869249054
2023-01-01,0.41304684401854
2023-04-01,0.79927197733102
2023-07-01,-3.05147443298027
2023-10-01,-1.59599862699354
2024-01-01,10.4536623444237
2024-04-01,1.27341556520496
2024-07-01,5.07523618614018
