time,value
1999-01-01,63.2153354166439
1999-04-01,92.1786417259179
1999-07-01,96.3414469007863
1999-10-01,92.987396998887
2000-01-01,68.8006879774846
2000-04-01,92.3365974424985
2000-07-01,96.0663856188863
2000-10-01,92.2724843111506
2001-01-01,69.0818684732869
2001-04-01,89.4875587926159
2001-07-01,95.1843707647635
2001-10-01,90.788056233187
2002-01-01,74.2712243745006
2002-04-01,92.9588296009009
2002-07-01,97.6939442310754
2002-10-01,95.1981311906411
2003-01-01,69.0183443893961
2003-04-01,92.9033640101711
2003-07-01,100.313447133267
2003-10-01,94.1393847276179
2004-01-01,72.6034273832898
2004-04-01,99.9240775715524
2004-07-01,106.855019706214
2004-10-01,103.550016980527
2005-01-01,72.0062211294369
2005-04-01,109.643858220154
2005-07-01,111.322116820501
2005-10-01,113.176915284796
2006-01-01,74.0920175434963
2006-04-01,107.081470115794
2006-07-01,114.325343067173
2006-10-01,111.835410311509
2007-01-01,83.8602870643048
2007-04-01,109.232907496053
2007-07-01,112.4266380856
2007-10-01,107.312068336414
2008-01-01,85.0889567886003
2008-04-01,105.306332663735
2008-07-01,109.734362605486
2008-10-01,101.396428961026
2009-01-01,71.3679191563648
2009-04-01,99.5149735970074
2009-07-01,114.78121685376
2009-10-01,105.2476796013
2010-01-01,73.1544104994377
2010-04-01,101.466897036602
2010-07-01,103.71571717604
2010-10-01,105.75616026424
2011-01-01,83.6870219185648
2011-04-01,106.468872267768
2011-07-01,109.56185131495
2011-10-01,111.030506446117
2012-01-01,75.0733365647511
2012-04-01,108.121930635745
2012-07-01,114.825551711573
2012-10-01,117.703652159163
2013-01-01,80.2750574109967
2013-04-01,110.800864705396
2013-07-01,111.788621107891
2013-10-01,119.368755623506
2014-01-01,93.5139444364396
2014-04-01,114.549589981611
2014-07-01,121.524581269037
2014-10-01,121.496175388454
2015-01-01,87.4538725664796
2015-04-01,112.947653556498
2015-07-01,113.116149245907
2015-10-01,112.822770935729
2016-01-01,82.5331940250973
2016-04-01,108.73874964458
2016-07-01,111.222768844303
2016-10-01,113.190682690147
2017-01-01,84.0427425989974
2017-04-01,113.474296067868
2017-07-01,110.965377838921
2017-10-01,112.426585983393
2018-01-01,86.6408041971654
2018-04-01,117.197167730908
2018-07-01,109.026832508316
2018-10-01,110.34582353698
2019-01-01,84.6568339646138
2019-04-01,111.510445351632
2019-07-01,108.255343227349
2019-10-01,109.351215942934
2020-01-01,84.7854196471829
2020-04-01,104.494088719854
2020-07-01,101.390374467842
2020-10-01,107.16807740445
2021-01-01,85.7925272353371
2021-04-01,107.809130543256
2021-07-01,102.221410369999
2021-10-01,104.176931851407
2022-01-01,85.1138984561442
2022-04-01,107.62159874858
2022-07-01,94.7067197345296
2022-10-01,98.790077184667
2023-01-01,80.6426328734799
2023-04-01,100.524317962021
2023-07-01,86.0520394088405
2023-10-01,89.8224479299433
2024-01-01,74.3254543137311
2024-04-01,93.0022939985936
2024-07-01,85.0263668100574
2024-10-01,83.7712924532367
2025-01-01,76.880454592617
2025-04-01,94.1667138547402
2025-07-01,79.6558528705757
