time,value
2000-01-01,19.4196927925272
2000-04-01,18.8164321093173
2000-07-01,19.3198331539089
2000-10-01,23.9001763910366
2001-01-01,16.3504256743861
2001-04-01,16.3221966984323
2001-07-01,1.96886402136842
2001-10-01,-14.7341355385396
2002-01-01,-36.2348622443949
2002-04-01,-20.581769247552
2002-07-01,-12.3477484673997
2002-10-01,-20.3043898137596
2003-01-01,17.4287014772015
2003-04-01,-19.9833849912458
2003-07-01,-14.7736115506544
2003-10-01,9.1766595071146
2004-01-01,-7.19821382683366
2004-04-01,32.3506408036539
2004-07-01,0.74919991856423
2004-10-01,-9.37970553270412
2005-01-01,-1.58344895877665
2005-04-01,-19.1655851829922
2005-07-01,-8.78435567103056
2005-10-01,-2.41856908091107
2006-01-01,-2.6651937634166
2006-04-01,2.90918859328176
2006-07-01,16.8435568173223
2006-10-01,24.9753374603977
2007-01-01,19.4655091113466
2007-04-01,39.500044363652
2007-07-01,26.9922813677466
2007-10-01,4.02943756634441
2008-01-01,5.68195982707013
2008-04-01,-7.04957693257923
2008-07-01,-4.36778592984498
2008-10-01,-11.5249847076976
2009-01-01,-30.7952461643801
2009-04-01,-31.9740281488606
2009-07-01,-24.8298749933249
2009-10-01,6.34195881811414
2010-01-01,61.3922761309242
2010-04-01,49.2545547638831
2010-07-01,29.9246167095759
2010-10-01,3.19580223504574
2011-01-01,2.57077001819223
2011-04-01,-13.621158095574
2011-07-01,-2.69652744985528
2011-10-01,-5.09256890985838
2012-01-01,-7.75512872751372
2012-04-01,-10.0139439338643
2012-07-01,-5.43627951220628
2012-10-01,-6.95712924143103
2013-01-01,-7.27104616115145
2013-04-01,0.42404121575794
2013-07-01,-1.11745415108943
2013-10-01,1.5401828370582
2014-01-01,5.3770848334235
2014-04-01,-1.23616805225339
2014-07-01,0.87149001567988
2014-10-01,4.01035893987786
2015-01-01,-3.9657028010769
2015-04-01,-7.73501524339853
2015-07-01,-9.19946732207711
2015-10-01,-10.3250048822098
2016-01-01,-4.98913216375708
2016-04-01,0.33680402894667
2016-07-01,-3.68876912329022
2016-10-01,-3.22851107990011
2017-01-01,2.85673791931227
2017-04-01,2.04271896808109
2017-07-01,6.3118531878314
2017-10-01,6.22747702269048
2018-01-01,12.7312327511166
2018-04-01,17.5353606783544
2018-07-01,9.14168743001279
2018-10-01,5.75167148778953
2019-01-01,-1.5890761190738
2019-04-01,-6.34034756780819
2019-07-01,-0.16123066990785
2019-10-01,-4.70780913460632
2020-01-01,-7.61660867262519
2020-04-01,-15.7029873776222
2020-07-01,-14.2639725412991
2020-10-01,-2.54704765174792
2021-01-01,6.46643841522956
2021-04-01,30.6500189268275
2021-07-01,20.8506714021419
2021-10-01,15.9675090488417
2022-01-01,14.4786698465922
2022-04-01,16.5330229011557
2022-07-01,12.6564420217976
2022-10-01,5.63516717976001
2023-01-01,-0.30265791888174
2023-04-01,-16.2403703361605
