time,value
2000-01-01,7.35135368754402
2000-04-01,3.81437206905604
2000-07-01,0.93344900807756
2000-10-01,5.25093492192609
2001-01-01,20.2996057298642
2001-04-01,-5.49721921860978
2001-07-01,-5.79181863875157
2001-10-01,-9.56197604067211
2002-01-01,-11.133514785421
2002-04-01,4.89374734148561
2002-07-01,-0.75362658352024
2002-10-01,-0.46370271848345
2003-01-01,-0.93583862020308
2003-04-01,-4.67508386264987
2003-07-01,7.14374140566571
2003-10-01,11.6164862249179
2004-01-01,-2.22929910554109
2004-04-01,2.40148639204614
2004-07-01,-1.32564409003287
2004-10-01,-4.92252353420285
2005-01-01,-13.9616204657392
2005-04-01,-2.76865568619502
2005-07-01,7.12255984088879
2005-10-01,2.03576586848209
2006-01-01,17.5639024269248
2006-04-01,3.74946988663834
2006-07-01,-5.90962903543503
2006-10-01,-4.45451933241713
2007-01-01,6.18194031369323
2007-04-01,-7.57371910408881
2007-07-01,-7.02027878819777
2007-10-01,5.58481896769992
2008-01-01,9.96137368599812
2008-04-01,-5.93772985173279
2008-07-01,12.3080156326457
2008-10-01,11.4282875539049
2009-01-01,-11.1084527494438
2009-04-01,30.7081480780028
2009-07-01,11.4056430325769
2009-10-01,3.97207943040456
2010-01-01,9.37487169460118
2010-04-01,-1.60815124046265
2010-07-01,0.07139061446879
2010-10-01,4.78203174170058
2011-01-01,18.3925796037212
2011-04-01,6.00718685870485
2011-07-01,0.51953048016642
2011-10-01,8.8814669216207
2012-01-01,-16.9413533555212
2012-04-01,-7.46982757659534
2012-07-01,-2.83918940407052
2012-10-01,-3.22969986853328
2013-01-01,1.18997658340668
2013-04-01,-1.09475641121559
2013-07-01,-1.68436691202648
2013-10-01,7.60293215776152
2014-01-01,13.0292938175799
2014-04-01,0.65841777902073
2014-07-01,3.02206291528731
2014-10-01,-10.3668363623549
2015-01-01,-7.37838570880509
2015-04-01,-0.89466289670532
2015-07-01,-1.53159398222854
2015-10-01,1.62001739762801
2016-01-01,9.45066642064575
2016-04-01,-0.45581979228614
2016-07-01,7.57909558792677
2016-10-01,3.5267999274155
2017-01-01,3.19337957672749
2017-04-01,1.2367251043378
2017-07-01,-5.16087716558012
2017-10-01,6.45821318050753
2018-01-01,5.39638932728384
2018-04-01,1.63175552075436
2018-07-01,-1.22543231155067
2018-10-01,-5.67999048836505
2019-01-01,-1.90997856030424
2019-04-01,-0.89892799949909
2019-07-01,-4.52224948692258
2019-10-01,1.0976394717275
2020-01-01,5.33029829849005
2020-04-01,-6.03712864057998
2020-07-01,7.32846839146735
2020-10-01,5.02941599839015
2021-01-01,-10.1108093865342
2021-04-01,-2.38098066924938
2021-07-01,-7.07325732105208
2021-10-01,-4.84022513637464
2022-01-01,-5.5017041667964
2022-04-01,-6.6573657870063
2022-07-01,-13.3102563587501
2022-10-01,-15.7139315270377
2023-01-01,-6.65449442163185
2023-04-01,-1.57611362653627
2023-07-01,1.75752177127401
