time,value
2011-01-01,2.70322627396366
2011-04-01,0.19371621658559
2011-07-01,-3.24993481155676
2011-10-01,1.687134440998
2012-01-01,0.41145053473466
2012-04-01,2.21750380792185
2012-07-01,-1.32680922036906
2012-10-01,1.95716319324481
2013-01-01,-2.40909760648907
2013-04-01,0.51776044617679
2013-07-01,6.09977456601
2013-10-01,-4.91517027402233
2014-01-01,2.0774553918358
2014-04-01,0.3824351626077
2014-07-01,-1.87063004192845
2014-10-01,3.45665854650811
2015-01-01,-6.37592245654578
2015-04-01,-0.73151524458616
2015-07-01,-0.29330032639546
2015-10-01,0.86541128476127
2016-01-01,1.38625356777917
2016-04-01,-2.75280653534061
2016-07-01,1.39290539834444
2016-10-01,-0.49861325163747
2017-01-01,5.00753774228273
2017-04-01,-0.42867770777652
2017-07-01,5.72981417416438
2017-10-01,2.47090010341283
2018-01-01,0.25127488285193
2018-04-01,0.97477877406434
2018-07-01,-1.46827763850273
2018-10-01,6.87485205986989
2019-01-01,-1.31232579877429
2019-04-01,1.01124105989017
2019-07-01,0.79164961291642
2019-10-01,-1.69212761983612
2020-01-01,-1.67858194089315
2020-04-01,-13.8161340255628
2020-07-01,10.8643968587796
2020-10-01,2.1874536782914
2021-01-01,5.18453026861351
2021-04-01,5.10748702979439
2021-07-01,1.25829151474501
2021-10-01,3.68989309187822
2022-01-01,4.00109678964036
2022-04-01,-1.00570081012643
2022-07-01,2.67022760488768
2022-10-01,1.98458231558799
2023-01-01,3.21957615246742
2023-04-01,-7.67718897448158
2023-07-01,3.67550369135875
2023-10-01,-0.95014825938298
2024-01-01,-1.48626358477365
2024-04-01,2.48526794507845
2024-07-01,-0.07679874497723
2024-10-01,-0.02678650260313
2025-01-01,6.41280819800719
2025-04-01,-1.72010639404384
2025-07-01,-1.61890493883781
