time,value
1999-01-01,87.4627455544355
1999-04-01,94.6253830018772
1999-07-01,93.0349861060797
1999-10-01,93.729699047113
2000-01-01,97.3869388487525
2000-04-01,107.29899887566
2000-07-01,104.830485703801
2000-10-01,106.804707780261
2001-01-01,104.680754340162
2001-04-01,111.089056569083
2001-07-01,101.370968014371
2001-10-01,93.8669597750524
2002-01-01,82.8524353571252
2002-04-01,97.5532210579584
2002-07-01,92.6707869169617
2002-10-01,82.4849116409526
2003-01-01,86.5090276805454
2003-04-01,87.3828027750733
2003-07-01,88.0647885957699
2003-10-01,88.0376430279632
2004-01-01,85.8658880656074
2004-04-01,102.197090182764
2004-07-01,89.9561314496769
2004-10-01,86.0921125424929
2005-01-01,85.7885499782655
2005-04-01,94.2309123696587
2005-07-01,89.9364043127578
2005-10-01,90.1381038040461
2006-01-01,89.5859888073113
2006-04-01,101.796806308487
2006-07-01,103.386907826353
2006-10-01,106.37441164296
2007-01-01,104.082888351077
2007-04-01,124.491528054263
2007-07-01,119.804156318323
2007-10-01,114.222578512779
2008-01-01,111.544023831418
2008-04-01,122.463513061604
2008-07-01,120.459766980039
2008-10-01,106.830670302586
2009-01-01,88.0811491435055
2009-04-01,96.3577159590048
2009-07-01,101.673710368137
2009-10-01,107.260151168711
2010-01-01,108.648370768553
2010-04-01,119.637826602239
2010-07-01,115.581021020869
2010-10-01,108.465255682697
2011-01-01,111.140487465673
2011-04-01,115.75011707579
2011-07-01,111.687564010202
2011-10-01,106.67422678975
2012-01-01,103.712645777979
2012-04-01,108.487386651327
2012-07-01,107.615583470372
2012-10-01,103.172021313093
2013-01-01,102.318192304739
2013-04-01,108.459743427014
2013-07-01,107.744137581605
2013-10-01,104.764416706191
2014-01-01,107.056805855155
2014-04-01,107.19209954813
2014-07-01,105.270366689212
2014-10-01,106.953915114355
2015-01-01,98.7369150204574
2015-04-01,101.858863210079
2015-07-01,99.5014338077973
2015-10-01,99.9027879616662
2016-01-01,99.9413198331739
2016-04-01,101.374141386584
2016-07-01,95.8644984630379
2016-10-01,99.4136478969164
2017-01-01,102.213397531941
2017-04-01,104.516164971083
2017-07-01,104.943838239213
2017-10-01,110.240594074338
2018-01-01,109.946431617869
2018-04-01,113.487827007045
2018-07-01,110.747034193935
2018-10-01,114.26974864623
2019-01-01,110.724958056797
2019-04-01,112.135034226371
2019-07-01,107.884675110546
2019-10-01,108.740448059437
2020-01-01,104.140227197116
2020-04-01,98.2912550230434
2020-07-01,99.8062051117248
2020-10-01,109.702164517164
2021-01-01,109.746829003619
2021-04-01,120.765781550828
2021-07-01,113.222886529009
