time,value
2004-01-01,84.8009409606766
2004-04-01,83.3778061401867
2004-07-01,83.8651946510465
2004-10-01,86.1167524790954
2005-01-01,86.0524689737965
2005-04-01,85.57395901275
2005-07-01,84.7268008668251
2005-10-01,85.9482539945461
2006-01-01,88.8434697676718
2006-04-01,92.3016413832629
2006-07-01,94.5688205039806
2006-10-01,94.7330170149622
2007-01-01,94.4919399605534
2007-04-01,92.5373632296053
2007-07-01,99.0359261130725
2007-10-01,95.7415387775488
2008-01-01,97.2277780416535
2008-04-01,99.3817519450046
2008-07-01,98.834244505211
2008-10-01,98.4051798704613
2009-01-01,97.5831928545164
2009-04-01,95.5691183084786
2009-07-01,97.2533276123168
2009-10-01,97.4520574721902
2010-01-01,100.39190559417
2010-04-01,93.4890421834189
2010-07-01,100.816791283814
2010-10-01,99.5711785583353
2011-01-01,97.5693570615174
2011-04-01,101.170540544642
2011-07-01,99.5253796910632
2011-10-01,98.948013999754
2012-01-01,99.0077036210702
2012-04-01,98.9879482286133
2012-07-01,98.5685128842738
2012-10-01,99.8951058754274
2013-01-01,99.4791587574518
2013-04-01,98.0590221655228
2013-07-01,100.323654143159
2013-10-01,100.403218882835
2014-01-01,99.4792964778269
2014-04-01,100.965803149527
2014-07-01,101.478850396091
2014-10-01,102.016667240555
2015-01-01,101.814587800423
2015-04-01,97.9604247043174
2015-07-01,99.7792537866802
2015-10-01,100.44573370858
2016-01-01,100.779951527343
2016-04-01,101.205948999115
2016-07-01,101.155447781968
2016-10-01,100.0590608728
2017-01-01,99.4641503396306
2017-04-01,102.06048706577
2017-07-01,100.959034245941
2017-10-01,102.511203512118
2018-01-01,106.203030012228
2018-04-01,104.545269267345
2018-07-01,105.079238488824
2018-10-01,106.202316703821
2019-01-01,105.649359588207
2019-04-01,107.021991425213
2019-07-01,107.093058013899
2019-10-01,106.610672786799
2020-01-01,105.058662183258
2020-04-01,97.2118257117707
2020-07-01,107.352720764828
2020-10-01,103.320401147893
2021-01-01,109.263294631806
2021-04-01,107.591698678096
