time,value
1999-01-01,79.8512305507372
1999-04-01,75.5544235912508
1999-07-01,80.9672936244396
1999-10-01,81.9735270905961
2000-01-01,81.2076016543002
2000-04-01,82.7772915362155
2000-07-01,82.9559974848505
2000-10-01,85.0052905743454
2001-01-01,84.0086025936911
2001-04-01,81.7757220470497
2001-07-01,81.5742680370588
2001-10-01,79.1914731861024
2002-01-01,81.0986975376785
2002-04-01,82.8153539338712
2002-07-01,79.875919010916
2002-10-01,80.1316896019643
2003-01-01,80.5312790968769
2003-04-01,80.8117048272306
2003-07-01,80.3919761716609
2003-10-01,79.9834739903875
2004-01-01,80.8105851336359
2004-04-01,81.6562876238427
2004-07-01,84.7918917780216
2004-10-01,82.055656510497
2005-01-01,81.41420533729
2005-04-01,83.7286218489531
2005-07-01,84.1958041792606
2005-10-01,87.6164333316092
2006-01-01,86.8474864518446
2006-04-01,86.8046173218077
2006-07-01,86.1946324440549
2006-10-01,91.0306529455059
2007-01-01,91.1271041710441
2007-04-01,86.1814992594781
2007-07-01,88.792245063841
2007-10-01,91.7729012222641
2008-01-01,91.2473113957768
2008-04-01,91.0743386631491
2008-07-01,92.3923764279853
2008-10-01,93.6846396515769
2009-01-01,95.9283868845156
2009-04-01,90.8001308368525
2009-07-01,93.161535236119
2009-10-01,90.9129835986136
2010-01-01,92.8698248939929
2010-04-01,95.456871793069
2010-07-01,96.4866199907418
2010-10-01,95.8955067440084
2011-01-01,94.6378000659198
2011-04-01,98.3502210998485
2011-07-01,96.4830557071353
2011-10-01,93.4343654834811
2012-01-01,93.9245617953311
2012-04-01,97.4018738666975
2012-07-01,94.530207191454
2012-10-01,94.5037227584135
2013-01-01,93.4347685155466
2013-04-01,96.5274168414363
2013-07-01,97.5061290880746
2013-10-01,97.1085081937936
2014-01-01,98.5388222511357
2014-04-01,97.6589399438942
2014-07-01,95.5681933303628
2014-10-01,95.5488450253846
2015-01-01,96.6929053179872
2015-04-01,93.8197477088643
2015-07-01,92.4239901940397
2015-10-01,94.2529111145654
2016-01-01,95.1757607474372
2016-04-01,91.8546877029895
2016-07-01,94.4111844067025
2016-10-01,93.8458890145997
2017-01-01,93.6456633194924
2017-04-01,94.6090876064288
2017-07-01,97.8589061783665
2017-10-01,100.926121799228
2018-01-01,93.3408630597606
2018-04-01,97.5876678674301
2018-07-01,98.3895739465288
2018-10-01,98.4408568292512
2019-01-01,95.557897043314
2019-04-01,96.2283778422715
2019-07-01,96.2855988841393
2019-10-01,99.1860867876274
2020-01-01,99.1225697589906
2020-04-01,92.7551520192298
2020-07-01,99.1017621050686
2020-10-01,96.3772859250927
2021-01-01,98.3808142689448
2021-04-01,101.464649383877
2021-07-01,100.7862814542
2021-10-01,99.3682548929772
2022-01-01,95.6261044506065
2022-04-01,100.732879517982
2022-07-01,93.5879286157386
2022-10-01,94.8271568390181
2023-01-01,96.4098265489925
2023-04-01,94.1791356395615
2023-07-01,95.9679975897344
2023-10-01,98.1216267896953
2024-01-01,98.4604344578163
2024-04-01,98.7109535559915
2024-07-01,99.3093566436398
2024-10-01,100.366271776256
2025-01-01,101.850006984181
